periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_etnia;estu_fechanacimiento;estu_genero;estu_grado;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_pilopaga;estu_privado_libertad;estu_repite;estu_tieneetnia;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_tieneautomovil;fami_tienecomputador;fami_tieneinternet;fami_tienelavadora;fami_tieneserviciotv;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20162;SB11201620190913;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;186885001188;186885001188;86;86885;46433;PUTUMAYO;MIXTO;MAÑANA;VILLAGARZON;OFICIAL;IE GUILLERMO VALENCIA;COL GUILLERMO VALENCIA;S;2;A1;3;2;2;S;86;86885;86;86885;PUTUMAYO;PUTUMAYO;N;;18/08/1997;F;11;36.658783;VILLAGARZÓN;VILLAGARZÓN;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;No;Cuatro;Primaria completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Cinco;No;No;No;No;No;63;50;57;83;20;38;56;257;53;62;40;47
20162;SB11201620069244;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186755000015;186755000015;86;86755;24471;PUTUMAYO;MIXTO;MAÑANA;SAN FRANCISCO;OFICIAL;IE ALMIRANTE PADILLA;COL ALMIRANTE PADILLA;S;2;A1;2;2;2;S;86;86749;86;86755;PUTUMAYO;PUTUMAYO;N;;17/08/2000;M;11;40.503761;SIBUNDOY;SAN FRANCISCO;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Dos;Primaria incompleta;No sabe;Estrato 1;11 A 25 LIBROS;Cuatro;No;Si;No;No;No;56;45;56;20;42;57;54;250;53;44;48;52
20162;SB11201620351290;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO;186568005577;186568005577;86;86568;195495;PUTUMAYO;MIXTO;SABATINA;PUERTO ASIS;OFICIAL;IE SAN FRANCISCO DE ASIS;COL TEC INDUSTRIAL SAN FRANCISCO DE ASIS;S;2;A-;1;1;1;S;86;86568;86;86568;PUTUMAYO;PUTUMAYO;N;;26/10/1987;F;26;42.086246;PUERTO ASÍS;PUERTO ASÍS;COLOMBIA;1;NSE2;COLOMBIA;NO;N;0;No;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;Cuatro;No;No;No;Si;No;20;8;26;3;7;13;44;190;44;36;33;38
20162;SB11201620181698;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;286757000114;286757000114;86;86757;172007;PUTUMAYO;MIXTO;MAÑANA;SAN MIGUEL;OFICIAL;I.E.R. AGUA CLARA;I.E.R. AGUA CLARA - SEDE PRINCIPAL;N;3;A-;3;3;3;S;86;86865;86;86757;PUTUMAYO;PUTUMAYO;N;;01/05/1998;M;11;35.226898;VALLE DEL GUAMUEZ;SAN MIGUEL;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;No;Tres;Primaria completa;Primaria incompleta;Estrato 1;11 A 25 LIBROS;Cuatro;No;No;No;No;No;72;72;34;68;81;69;58;286;46;57;61;56
20162;SB11201620450742;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186001000248;186001003565;86;86001;127357;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;IE FRAY PLACIDO;ESC URB MIX LOS SAUCES;N;3;A1;4;4;3;S;86;86001;86;86001;PUTUMAYO;PUTUMAYO;N;;14/03/1999;F;11;40.910568;MOCOA;MOCOA;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Tres;Primaria completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Cuatro;No;No;No;No;Si;84;90;62;92;98;76;62;322;54;66;74;58
20162;SB11201620523110;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;286885000062;286885000062;86;86885;151142;PUTUMAYO;MIXTO;COMPLETA;VILLAGARZON;OFICIAL;I.E.R VILLA AMAZÓNICA;I.E.R. VILLA AMAZÓNICA;S;2;A1;3;2;3;S;86;86885;86;86885;PUTUMAYO;PUTUMAYO;N;;16/06/1999;F;11;33.188019;VILLAGARZÓN;VILLAGARZÓN;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;No;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Cuatro;No;No;No;No;No;52;61;60;88;18;79;53;270;54;64;39;59
20162;SB11201620184122;ESTUDIANTE;TI;URBANO;S;A;ACADÉMICO;186001000175;186001000175;86;86001;170118;PUTUMAYO;MIXTO;SABATINA;MOCOA;OFICIAL;I.E. PIO XII;I.E. PIO XII - SEDE PRINCIAPL;S;1;A-;2;1;1;S;86;86001;86;86001;PUTUMAYO;PUTUMAYO;N;Inga;05/04/1999;F;26;41.113171;MOCOA;MOCOA;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;Si;Uno;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Una;No;No;No;No;No;6;6;3;17;7;10;37;184;33;43;33;36
20162;SB11201620079824;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;386749000495;386749000495;86;86749;26914;PUTUMAYO;MIXTO;MAÑANA;SIBUNDOY;OFICIAL;IE NORMAL SUPERIOR DEL PUTUMAYO;ESC NORMAL SUPERIOR DEL PUTUMAYO;S;2;A1;2;2;1;S;86;86749;86;86219;PUTUMAYO;PUTUMAYO;N;;03/07/1999;F;11;39.272762;SIBUNDOY;COLÓN;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Cuatro;Secundaria (Bachillerato) completa;Primaria completa;Estrato 1;11 A 25 LIBROS;Cinco;No;No;No;No;No;47;32;48;36;30;17;52;232;50;49;44;39
20162;SB11201620043701;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;286865003677;286865003677;86;86757;79624;PUTUMAYO;MIXTO;MAÑANA;SAN MIGUEL;OFICIAL;I.E.T. COMERCIAL LA DORADA;I.E.T. COMERCIAL LA DORADA - SEDE PRINCIPAL;S;2;A-;2;2;1;S;86;86865;86;86757;PUTUMAYO;PUTUMAYO;N;;21/03/2000;M;11;55.963223;VALLE DEL GUAMUEZ;SAN MIGUEL;COLOMBIA;2;NSE3;COLOMBIA;NO;N;0;No;Cuatro;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 2;11 A 25 LIBROS;Seis;Si;Si;Si;Si;Si;47;23;30;16;30;11;52;219;45;42;44;37
20162;SB11201620140600;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186568000559;186568000559;86;86568;29405;PUTUMAYO;MIXTO;MAÑANA;PUERTO ASIS;OFICIAL;IE CIUDAD DE ASIS;COL DE BTO CIAL CIUDAD DE ASIS;S;2;A1;3;3;2;S;86;86568;86;86568;PUTUMAYO;PUTUMAYO;N;;18/04/2000;F;11;46.589886;PUERTO ASÍS;PUERTO ASÍS;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Dos;Secundaria (Bachillerato) completa;Primaria completa;Estrato 1;11 A 25 LIBROS;Tres;No;Si;No;Si;Si;45;57;72;74;64;32;52;265;58;59;55;45
20162;SB11201620081649;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;386749000495;386749000495;86;86749;26914;PUTUMAYO;MIXTO;MAÑANA;SIBUNDOY;OFICIAL;IE NORMAL SUPERIOR DEL PUTUMAYO;ESC NORMAL SUPERIOR DEL PUTUMAYO;S;2;A1;3;3;2;S;86;86749;86;86749;PUTUMAYO;PUTUMAYO;N;;23/09/1999;M;11;46.026299;SIBUNDOY;SIBUNDOY;COLOMBIA;2;NSE2;COLOMBIA;NO;N;220656;No;Cuatro;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;26 A 100 LIBROS;Ocho;No;Si;No;No;No;46;50;49;54;53;41;52;256;50;53;52;48
20162;SB11201620176345;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;186568000567;186568000567;86;86568;19315;PUTUMAYO;MIXTO;MAÑANA;PUERTO ASIS;OFICIAL;IE ALVERNIA;COL ALVERNIA;S;2;A-;3;2;2;S;86;86568;86;86568;PUTUMAYO;PUTUMAYO;N;;06/10/1999;F;11;33.919552;PUERTO ASÍS;PUERTO ASÍS;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Dos;Primaria completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Cuatro;No;No;No;No;No;53;43;22;57;39;34;53;248;43;54;47;45
20162;SB11201620043585;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;286865003677;286865003677;86;86757;79624;PUTUMAYO;MIXTO;MAÑANA;SAN MIGUEL;OFICIAL;I.E.T. COMERCIAL LA DORADA;I.E.T. COMERCIAL LA DORADA - SEDE PRINCIPAL;S;2;A1;3;3;2;S;86;86865;86;86757;PUTUMAYO;PUTUMAYO;N;;19/11/1999;F;11;53.866234;VALLE DEL GUAMUEZ;SAN MIGUEL;COLOMBIA;2;NSE3;COLOMBIA;NO;N;0;No;Tres;Educación profesional completa;Técnica o tecnológica completa;Estrato 2;26 A 100 LIBROS;Siete;No;Si;Si;Si;Si;51;71;56;74;80;68;53;284;53;59;61;56
20162;SB11201620350433;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;186865002927;186865002927;86;86865;174391;PUTUMAYO;MIXTO;SABATINA;VILLA GUAMEZ (LA HORMIGA);OFICIAL;IE VALLE DEL GUAMUEZ;COL AGROP VALLE DEL GUAMUEZ;S;2;A-;2;1;2;S;86;86865;86;86865;PUTUMAYO;PUTUMAYO;N;;22/05/1997;M;26;38.783466;VALLE DEL GUAMUEZ;VALLE DEL GUAMUEZ;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;No;Cuatro;Primaria incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;Tres;No;No;No;No;No;62;30;1;38;9;42;56;229;32;49;35;48
20162;SB11201620376094;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;186885001188;186885001188;86;86885;169680;PUTUMAYO;MIXTO;SABATINA;VILLAGARZON;OFICIAL;IE GUILLERMO VALENCIA;COL GUILLERMO VALENCIA;S;2;A-;1;1;1;S;86;86885;86;86885;PUTUMAYO;PUTUMAYO;N;;05/01/1997;M;26;38.960262;VILLAGARZÓN;VILLAGARZÓN;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;No;Tres;Primaria completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Tres;No;No;No;No;Si;39;7;17;2;4;7;50;188;41;34;30;35
20162;SB11201620021831;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;186568005577;186568005577;86;86568;97592;PUTUMAYO;MIXTO;MAÑANA;PUERTO ASIS;OFICIAL;IE SAN FRANCISCO DE ASIS;COL TEC INDUSTRIAL SAN FRANCISCO DE ASIS;S;2;A-;3;2;2;S;86;86568;86;86568;PUTUMAYO;PUTUMAYO;N;;22/09/1998;F;11;47.304535;PUERTO ASÍS;PUERTO ASÍS;COLOMBIA;1;NSE2;COLOMBIA;NO;N;0;No;Dos;Secundaria (Bachillerato) completa;Técnica o tecnológica completa;Estrato 1;0 A 10 LIBROS;Cuatro;No;No;No;Si;Si;28;33;26;63;13;42;47;233;44;56;37;48
20162;SB11201620453218;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;186573000354;186573000354;86;86573;26591;PUTUMAYO;MIXTO;MAÑANA;PUERTO  LEGUIZAMO;OFICIAL;IE JOSE MARIA HERNANDEZ;COL NAL JOSE MARIA HERNANDEZ;S;2;A-;2;2;1;S;86;86573;86;86573;PUTUMAYO;PUTUMAYO;N;;24/03/1997;M;11;39.686394;PUERTO LEGUÍZAMO;PUERTO LEGUÍZAMO;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Dos;Secundaria (Bachillerato) incompleta;Primaria completa;Estrato 1;0 A 10 LIBROS;Cuatro;No;No;No;No;No;15;8;11;12;24;1;42;191;38;41;42;28
20162;SB11201620316825;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186865002927;186865002927;86;86865;34983;PUTUMAYO;MIXTO;MAÑANA;VILLA GUAMEZ (LA HORMIGA);OFICIAL;IE VALLE DEL GUAMUEZ;COL AGROP VALLE DEL GUAMUEZ;S;2;A1;3;2;2;S;86;86865;86;86865;PUTUMAYO;PUTUMAYO;N;;24/04/1999;F;11;37.354698;VALLE DEL GUAMUEZ;VALLE DEL GUAMUEZ;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;No;Dos;Secundaria (Bachillerato) completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Cuatro;No;No;No;No;No;39;47;41;74;49;28;50;253;48;59;51;43
20162;SB11201620464654;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186573000371;186573000371;86;86573;104570;PUTUMAYO;MIXTO;MAÑANA;PUERTO  LEGUIZAMO;OFICIAL;IE CANDIDO LEGUIZAMO;COL CANDIDO LEGUIZAMO;S;2;A1;3;2;2;S;86;86573;86;86573;PUTUMAYO;PUTUMAYO;N;;22/10/1999;M;11;34.631618;PUERTO LEGUÍZAMO;PUERTO LEGUÍZAMO;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Tres;Ninguno;Primaria completa;Estrato 1;0 A 10 LIBROS;Cuatro;No;No;No;No;No;33;43;62;45;39;44;48;247;54;51;47;49
20162;SB11201620174178;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO;286568005083;286568005083;86;86568;93724;PUTUMAYO;MIXTO;COMPLETA;PUERTO ASIS;OFICIAL;IE RUR ECOLOGICO EL CUEMBI;COL ECOLOGICO EL CUEMBI;S;2;A-;2;3;2;S;86;86568;86;86568;PUTUMAYO;PUTUMAYO;N;;26/04/1998;M;11;39.489094;PUERTO ASÍS;PUERTO ASÍS;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;No;Tres;Primaria completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Cuatro;No;Si;No;No;No;46;33;3;18;61;24;52;234;33;43;54;42
20162;SB11201620448496;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186001000248;186001003565;86;86001;127357;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;IE FRAY PLACIDO;ESC URB MIX LOS SAUCES;N;3;A2;3;3;3;S;86;86001;86;86001;PUTUMAYO;PUTUMAYO;N;;23/01/1998;F;11;56.121742;MOCOA;MOCOA;COLOMBIA;2;NSE3;COLOMBIA;NO;N;0;No;Dos;Técnica o tecnológica completa;Educación profesional completa;Estrato 1;26 A 100 LIBROS;Cuatro;Si;Si;Si;Si;Si;89;89;80;71;95;88;64;318;61;58;70;63
20162;SB11201620448267;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186001000248;186001003565;86;86001;127357;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;IE FRAY PLACIDO;ESC URB MIX LOS SAUCES;N;2;A-;2;3;2;S;86;86001;86;86001;PUTUMAYO;PUTUMAYO;N;;24/11/1999;M;11;48.424644;MOCOA;MOCOA;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Cuatro;Primaria completa;Primaria incompleta;Estrato 1;11 A 25 LIBROS;Cinco;No;Si;Si;Si;Si;61;53;39;42;75;32;55;260;47;50;59;45
20162;SB11201620363840;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;286320000395;286320000395;86;86320;139048;PUTUMAYO;MIXTO;MAÑANA;ORITO;OFICIAL;IE RUR ANTONIO NARIÑO;COL ANTONIO NARI¿O;S;2;A-;2;1;1;S;86;86320;86;86320;PUTUMAYO;PUTUMAYO;N;Otro grupo étnico minoritario;05/11/1999;M;11;47.791409;ORITO;ORITO;COLOMBIA;1;NSE2;COLOMBIA;NO;N;0;Si;Dos;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Tres;No;Si;Si;No;No;35;7;5;12;7;2;49;189;34;41;33;30
20162;SB11201620492541;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;286001001516;286001001516;86;86571;662254;PUTUMAYO;MIXTO;SABATINA;PUERTO GUZMAN;OFICIAL;IE AMAZONICA;INST AMAZONICO DE PTO GUZMAN;S;1;A-;2;1;1;S;86;86001;86;86571;PUTUMAYO;PUTUMAYO;N;Paez;22/02/1995;F;11;38.416035;MOCOA;PUERTO GUZMÁN;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;Si;Uno;Secundaria (Bachillerato) incompleta;Primaria completa;Estrato 1;0 A 10 LIBROS;Dos;No;No;No;No;No;2;4;11;41;3;4;32;180;38;50;29;32
20162;SB11201620176327;ESTUDIANTE;CC;RURAL;;A;TÉCNICO/ACADÉMICO;286865001780;286865001780;86;86865;125518;PUTUMAYO;MIXTO;MAÑANA;VILLA GUAMEZ (LA HORMIGA);OFICIAL;IE RUR EL CAIRO;ESC RUR MIX EL CAIRO;S;2;A-;3;2;1;S;86;86865;86;86865;PUTUMAYO;PUTUMAYO;N;;30/12/2000;M;11;36.269314;VALLE DEL GUAMUEZ;VALLE DEL GUAMUEZ;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;No;Dos;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Cuatro;No;No;No;No;No;20;19;18;59;13;5;44;211;41;55;37;33
20162;SB11201620350436;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186865002927;186865002927;86;86865;174391;PUTUMAYO;MIXTO;SABATINA;VILLA GUAMEZ (LA HORMIGA);OFICIAL;IE VALLE DEL GUAMUEZ;COL AGROP VALLE DEL GUAMUEZ;S;2;A-;2;1;1;S;86;86865;86;86865;PUTUMAYO;PUTUMAYO;N;;17/05/1996;F;26;35.014187;VALLE DEL GUAMUEZ;VALLE DEL GUAMUEZ;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;No;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Siete;No;No;No;No;No;35;16;26;17;8;16;49;206;44;43;34;39
20162;SB11201620236970;ESTUDIANTE;CC;RURAL;;A;ACADÉMICO;286320000379;286320000379;86;86320;166264;PUTUMAYO;MIXTO;MAÑANA;ORITO;OFICIAL;IER EL YARUMO;I.E.R. ELYARUMO - SEDE PRINCIPAL;S;2;A1;2;2;1;S;86;86320;86;86320;PUTUMAYO;PUTUMAYO;N;;07/07/1997;M;11;36.283199;ORITO;ORITO;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;No;Cuatro;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Ocho;No;No;No;No;Si;37;23;41;33;15;14;50;219;48;48;38;38
20162;SB11201620492549;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;286001001516;286001001516;86;86571;662254;PUTUMAYO;MIXTO;SABATINA;PUERTO GUZMAN;OFICIAL;IE AMAZONICA;INST AMAZONICO DE PTO GUZMAN;S;2;A-;2;3;2;S;86;86001;86;86571;PUTUMAYO;PUTUMAYO;N;;03/07/1999;M;11;33.375385;MOCOA;PUERTO GUZMÁN;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;No;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Tres;No;No;No;No;No;61;54;21;40;72;46;55;261;42;50;58;49
20162;SB11201620236861;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;286320000379;286320000379;86;86320;166264;PUTUMAYO;MIXTO;MAÑANA;ORITO;OFICIAL;IER EL YARUMO;I.E.R. ELYARUMO - SEDE PRINCIPAL;S;2;A-;2;2;2;S;86;86320;86;86320;PUTUMAYO;PUTUMAYO;N;;17/09/1997;F;11;36.283199;ORITO;ORITO;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;No;Cuatro;Primaria incompleta;Primaria incompleta;Estrato 1;11 A 25 LIBROS;Cuatro;No;No;No;No;Si;31;25;19;22;26;28;48;222;42;44;43;44
20162;SB11201620285437;ESTUDIANTE;TI;URBANO;S;A;ACADÉMICO;186001000175;186001000175;86;86001;34579;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;I.E. PIO XII;I.E. PIO XII - SEDE PRINCIAPL;S;3;A1;3;3;3;S;86;86001;86;86001;PUTUMAYO;PUTUMAYO;N;Inga;26/04/1998;M;11;51.181309;MOCOA;MOCOA;COLOMBIA;2;NSE3;COLOMBIA;NO;N;0;Si;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;26 A 100 LIBROS;Cinco;No;Si;Si;Si;Si;73;78;66;67;69;90;59;295;56;57;57;65
20162;SB11201620208961;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;186568000567;186568000567;86;86568;19315;PUTUMAYO;MIXTO;MAÑANA;PUERTO ASIS;OFICIAL;IE ALVERNIA;COL ALVERNIA;S;2;A1;3;3;2;N;86;86568;86;86568;PUTUMAYO;PUTUMAYO;N;;12/12/1997;F;11;31.329851;PUERTO ASÍS;PUERTO ASÍS;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Siete;No;No;No;No;No;39;59;67;53;61;67;50;268;56;53;54;56
20162;SB11201620173404;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186865003745;186865003745;86;86865;59097;PUTUMAYO;MIXTO;MAÑANA;VILLA GUAMEZ (LA HORMIGA);OFICIAL;IE CIUDAD LA HORMIGA;COL CIUDAD LA HORMIGA;S;3;A1;3;3;3;S;86;86865;86;86865;PUTUMAYO;PUTUMAYO;N;;23/10/1999;F;11;36.725605;VALLE DEL GUAMUEZ;VALLE DEL GUAMUEZ;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Tres;Secundaria (Bachillerato) incompleta;Ninguno;Estrato 1;11 A 25 LIBROS;Cinco;No;No;No;No;No;70;76;65;82;68;76;58;291;55;62;56;58
20162;SB11201620309746;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186001002241;186001002241;86;86001;19307;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;IE SANTA MARIA GORETTI;COL SANTA MARIA GORETTI;S;3;B1;3;3;3;N;86;86001;86;86001;PUTUMAYO;PUTUMAYO;N;Comunidad afrodescendiente;27/07/1998;M;11;51.477726;MOCOA;MOCOA;COLOMBIA;3;NSE3;COLOMBIA;NO;N;0;Si;Dos;Educación profesional incompleta;Educación profesional completa;Estrato 1;26 A 100 LIBROS;Tres;No;Si;Si;No;Si;86;92;97;83;93;92;63;328;75;62;68;66
20162;SB11201620273027;ESTUDIANTE;CC;URBANO;S;A;ACADÉMICO;186001000175;186001000175;86;86001;34579;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;I.E. PIO XII;I.E. PIO XII - SEDE PRINCIAPL;S;2;A1;3;2;2;S;86;86001;86;86001;PUTUMAYO;PUTUMAYO;N;;26/07/2000;F;11;52.052063;MOCOA;MOCOA;COLOMBIA;2;NSE3;COLOMBIA;NO;N;178790;No;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 2;11 A 25 LIBROS;Cuatro;No;Si;Si;Si;Si;39;45;44;64;31;46;50;249;49;56;44;49
20162;SB11201620293914;ESTUDIANTE;TI;URBANO;S;A;ACADÉMICO;186568003906;186568061230;86;86568;50732;PUTUMAYO;MIXTO;MAÑANA;PUERTO ASIS;OFICIAL;IE SANTA TERESA;SAN FERNANDO;N;2;A-;3;2;2;S;86;86568;86;86568;PUTUMAYO;PUTUMAYO;N;;02/08/2000;F;11;36.334915;PUERTO ASÍS;PUERTO ASÍS;COLOMBIA;1;NSE1;COLOMBIA;NO;N;15631;No;Dos;Secundaria (Bachillerato) completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Nueve;No;No;No;No;No;37;35;11;47;36;31;50;236;38;52;46;44
20162;SB11201620162386;ESTUDIANTE;TI;RURAL;S;A;ACADÉMICO;286885000739;286885000739;86;86885;53355;PUTUMAYO;MIXTO;MAÑANA;VILLAGARZON;OFICIAL;I.E.R. PUERTO UMBRIA;I.E.R. PUERTO UMBRIA - SEDE PRINCIPAL;S;2;A1;2;2;2;S;86;86885;86;86885;PUTUMAYO;PUTUMAYO;N;Otro grupo étnico minoritario;15/11/1998;F;11;42.633858;VILLAGARZÓN;VILLAGARZÓN;COLOMBIA;1;NSE2;COLOMBIA;NO;N;0;Si;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;11 A 25 LIBROS;Seis;No;Si;No;No;No;43;31;42;34;24;25;51;230;48;48;42;42
20162;SB11201620367998;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;286865003936;286865003936;86;86865;161281;PUTUMAYO;MIXTO;MAÑANA;VILLA GUAMEZ (LA HORMIGA);OFICIAL;IE RUR JORDAN GUISIA;ESC RUR MIX JORDAN GUISIA;S;2;A-;2;2;2;S;86;86865;86;86865;PUTUMAYO;PUTUMAYO;N;;13/11/1999;M;11;31.514526;VALLE DEL GUAMUEZ;VALLE DEL GUAMUEZ;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;No;Cuatro;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Siete;No;No;No;No;No;23;17;10;4;24;33;45;209;38;36;42;45
20162;SB11201620333657;ESTUDIANTE;CC;URBANO;S;A;ACADÉMICO;186001000175;186001000175;86;86001;170118;PUTUMAYO;MIXTO;SABATINA;MOCOA;OFICIAL;I.E. PIO XII;I.E. PIO XII - SEDE PRINCIAPL;S;3;A1;3;3;2;S;86;86001;86;86001;PUTUMAYO;PUTUMAYO;N;;25/08/1996;M;26;34.088955;MOCOA;MOCOA;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Cinco;No;No;No;No;No;66;65;57;65;63;60;57;276;53;56;55;54
